id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,_source_file,motif_rejet
2022-1668671,2022-01-25,000001,Vente,200.0,100,B,AV KLEBER,5159,75016,75116,Paris 16e Arrondissement,75,,,75116000FL0112,,,21,,,,,,,,,,1,2,Appartement,129,5,,,,,,2.288076,48.865626,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1350494,2023-06-16,000001,Vente,7.4,16,,RUE GUYNEMER,4442,75006,75106,Paris 6e Arrondissement,75,,,75106000AM0010,,,34,,35,,,,,,,,2,2,Appartement,125,5,,,,,,2.332178,48.847391,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1661424,2022-11-08,000001,Vente,1.0,134,,RUE DU TEMPLE,9191,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0098,,,157,,,,,,,,,,1,2,Appartement,125,4,,,,,,2.358619,48.863447,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1660976,2022-11-21,000001,Vente,500.0,4,,RUE MILNE EDWARDS,6364,75017,75117,Paris 17e Arrondissement,75,,,75117000AW0065,,,42,,,,,,,,,,1,2,Appartement,124,5,,,,,,2.292542,48.88298,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1653842,2022-07-29,000001,Vente,76.2,53,,RUE LA BRUYERE,5211,75009,75109,Paris 9e Arrondissement,75,,,75109000AI0002,,,17,,,,,,,,,,1,2,Appartement,123,5,,,,,,2.331742,48.879797,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1325761,2023-03-15,000001,Vente,1.0,10,,RUE DE MOSCOU,6573,75008,75108,Paris 8e Arrondissement,75,,,75108000BZ0020,,,107,,,,,,,,,,1,2,Appartement,120,4,,,,,,2.32627,48.880224,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1660629,2022-11-09,000001,Vente,500.0,31,,RUE M. ELEONORE DE BELLEFOND,6125,75009,75109,Paris 9e Arrondissement,75,,,75109000BF0017,,,32,,,,,,,,,,1,2,Appartement,116,5,,,,,,2.346219,48.877774,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1355675,2023-09-28,000001,Vente,200.0,19,,RUE ROUSSELET,8400,75007,75107,Paris 7e Arrondissement,75,,,75107000BG0012,,,23,,24,,,,,,,,2,2,Appartement,115,4,,,,,,2.318623,48.849087,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1683600,2022-10-21,000001,Vente,1.0,167,,AV LEDRU ROLLIN,5467,75011,75111,Paris 11e Arrondissement,75,,,75111000BY0061,,,73,,,,,,,,,,1,2,Appartement,113,4,,,,,,2.378649,48.856163,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1649149,2022-05-13,000001,Vente,66.67,83,,BD BEAUMARCHAIS,0783,75003,75103,Paris 3e Arrondissement,75,,,75103000AM0045,,,42,,,,,,,,,,1,2,Appartement,110,4,,,,,,2.367307,48.858777,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1333653,2023-07-20,000001,Vente,1.0,7,,RUE NICOLAS FLAMEL,6757,75004,75104,Paris 4e Arrondissement,75,,,75104000AC0133,,,44,,,,,,,,,,1,2,Appartement,110,4,,,,,,2.349253,48.858962,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1648751,2022-05-10,000001,Vente,1.0,51,B,RUE DE MIROMESNIL,6387,75008,75108,Paris 8e Arrondissement,75,,,75108000CJ0086,,,48,11,,,,,,,,,1,2,Appartement,110,3,,,,,,2.315381,48.87484,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1326811,2023-03-23,000002,Vente,200.0,77,,RUE D ABOUKIR,0040,75002,75102,Paris 2e Arrondissement,75,,,75102000AI0137,,,46,,47,,,,,,,,2,2,Appartement,108,4,,,,,,2.347229,48.867977,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1686280,2022-12-13,000001,Vente,500.0,23,,AV DE LAMBALLE,5294,75016,75116,Paris 16e Arrondissement,75,,,75116000CE0032,,,90,,,,,,,,,,1,2,Appartement,107,4,,,,,,2.279773,48.854325,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1662834,2022-11-28,000001,Vente,500.0,11,,RUE DE TRETAIGNE,9437,75018,75118,Paris 18e Arrondissement,75,,,75118000BI0072,,,43,,,,,,,,,,1,2,Appartement,103,4,,,,,,2.341998,48.892103,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1665914,2022-02-08,000001,Echange,500.0,138,,RUE DE LA POMPE,7587,75016,75116,Paris 16e Arrondissement,75,,,75116000DX0007,,,36,,,,,,,,,,1,2,Appartement,101,4,,,,,,2.281884,48.868595,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1330323,2023-05-05,000001,Vente,500.0,13,,RUE FROISSART,3875,75003,75103,Paris 3e Arrondissement,75,,,75103000AK0043,,,15,,3,,,,,,,,2,2,Appartement,101,4,,,,,,2.365384,48.86158,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1356969,2023-10-06,000001,Vente,2.0,45,,RUE DESCARTES,2724,75005,75105,Paris 5e Arrondissement,75,,,75105000AJ0012,,,80,,,,,,,,,,1,2,Appartement,101,4,,,,,,2.349467,48.845423,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1662705,2022-12-06,000001,Vente,600.0,16,,PL DES VOSGES,9917,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0081,,,45,,46,,47,,,,,,3,2,Appartement,100,4,,,,,,2.366787,48.855494,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1667297,2022-02-24,000001,Vente,100.0,3,,RUE CESAR FRANCK,1659,75015,75115,Paris 15e Arrondissement,75,,,75115000CW0011,,,39,,,,,,,,,,1,2,Appartement,100,4,,,,,,2.310334,48.847265,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1654125,2022-07-27,000001,Vente,500.0,32,,RUE LACROIX,5235,75017,75117,Paris 17e Arrondissement,75,,,75117000DL0008,,,30,,31,,32,,49,,55,,5,2,Appartement,100,3,,,,,,2.323152,48.890625,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1326007,2023-03-20,000001,Vente,500.0,60,,RUE DES TOURNELLES,9382,75003,75103,Paris 3e Arrondissement,75,,,75103000AN0053,,,46,,,,,,,,,,1,2,Appartement,99,4,,,,,,2.367498,48.856914,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1664962,2022-01-14,000001,Vente,800.0,20,,AV DAUMESNIL,2584,75012,75112,Paris 12e Arrondissement,75,,,75112000EN0084,,,41,,,,,,,,,,1,2,Appartement,99,2,,,,,,2.37307,48.848011,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1684323,2022-07-07,000001,Vente,1.0,5,,RUE EDOUARD JACQUES,3146,75014,75114,Paris 14e Arrondissement,75,,,75114000DQ0110,,,21,,,,,,,,,,1,2,Appartement,98,4,,,,,,2.322089,48.835574,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1355050,2023-09-11,000001,Vente,100.0,101,,AV DU GENERAL LECLERC,4063,75014,75114,Paris 14e Arrondissement,75,,,75114000BW0033,,,515,,,,,,,,,,1,2,Appartement,96,4,,,,,,2.326892,48.825672,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1676070,2022-07-05,000002,Echange,500.0,10,,RUE GALILEE,3923,75016,75116,Paris 16e Arrondissement,75,,,75116000FM0015,,,32,,,,,,,,,,1,2,Appartement,95,4,,,,,,2.291574,48.867496,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1658935,2022-09-28,000001,Vente,100.0,125,,RUE PELLEPORT,7228,75020,75120,Paris 20e Arrondissement,75,,,75120000AS0089,,,120,,,,,,,,,,1,2,Appartement,93,3,,,,,,2.397977,48.871964,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1359707,2023-11-28,000001,Vente,1.0,1,,RUE DU REGARD,8092,75006,75106,Paris 6e Arrondissement,75,,,75106000BF0070,,,99,,,,,,,,,,1,2,Appartement,90,4,,,,,,2.326985,48.849334,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1359417,2023-11-16,000002,Vente,904.0,17,,RUE KELLER,5144,75011,75111,Paris 11e Arrondissement,75,,,75111000CD0057,,,113,,114,,115,,116,,117,,5,2,Appartement,90,3,,,,,,2.375596,48.854698,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1350602,2023-06-19,000001,Vente,150.0,56,,BD SAINT MARCEL,8690,75005,75105,Paris 5e Arrondissement,75,,,75105000AR0077,,,133,,,,,,,,,,1,2,Appartement,89,4,,,,,,2.356158,48.83843,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1651554,2022-06-29,000001,Vente,800.0,71,,RUE DE ROME,8339,75008,75108,Paris 8e Arrondissement,75,,,75108000CF0030,,,65,,,,,,,,,,1,2,Appartement,85,4,,,,,,2.320866,48.880725,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1682635,2022-10-07,000001,Vente,100.0,79,,RUE DE SEVRES,8955,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0010,,,35,,,,,,,,,,1,2,Appartement,84,4,,,,,,2.32322,48.849507,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1351055,2023-06-20,000001,Vente,100.0,79,,RUE DE SEVRES,8955,75006,75106,Paris 6e Arrondissement,75,,,75106000BD0010,,,36,,,,,,,,,,1,2,Appartement,84,4,,,,,,2.32322,48.849507,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1686804,2022-12-14,000001,Vente,200.0,8,,PAS TURQUETIL,9512,75011,75111,Paris 11e Arrondissement,75,,,75111000CR0201,,,618,,,,,,,,,,1,2,Appartement,84,1,,,,,,2.393221,48.85143,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1646883,2022-03-25,000001,Vente,250.0,13,,RUE DES HAIES,4452,75020,75120,Paris 20e Arrondissement,75,,,75120000DS0068,,,90,,,,,,,,,,1,2,Appartement,83,4,,,,,,2.400062,48.852828,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1336837,2023-09-20,000001,Vente,100.0,81,,RUE DES ARCHIVES,0420,75003,75103,Paris 3e Arrondissement,75,,,75103000AI0024,,,59,,,,,,,,,,1,2,Appartement,81,3,,,,,,2.360278,48.863259,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1685742,2022-11-23,000002,Vente,500.0,33,B,RUE HENRI BARBUSSE,4535,75005,75105,Paris 5e Arrondissement,75,,,75105000BF0044,,,39,,,,,,,,,,1,2,Appartement,80,3,,,,,,2.33883,48.840746,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1683145,2022-10-05,000001,Vente,500.0,74,,RUE DE LA FOLIE MERICOURT,3700,75011,75111,Paris 11e Arrondissement,75,,,75111000AM0079,,,47,,,,,,,,,,1,2,Appartement,80,3,,,,,,2.370896,48.865642,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1669999,2022-04-06,000001,Vente,100.0,118,,RUE DU CHEMIN VERT,1966,75011,75111,Paris 11e Arrondissement,75,,,75111000BM0033,,,54,,55,,,,,,,,2,2,Appartement,80,3,,,,,,2.383813,48.861769,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1652163,2022-06-17,000001,Vente,100.0,6,,RUE DU CARDINAL MERCIER,1547,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0075,,,49,,,,,,,,,,1,2,Appartement,80,3,,,,,,2.329514,48.880894,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1339914,2023-12-08,000001,Vente,400.0,15,,RUE QUINCAMPOIX,7970,75004,75104,Paris 4e Arrondissement,75,,,75104000AC0116,,,118,,,,,,,,,,1,2,Appartement,80,2,,,,,,2.349619,48.859774,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1333100,2023-07-26,000001,Vente,1.0,24,,RUE DE LA ROCHEFOUCAULD,5356,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0040,,,143,,,,,,,,,,1,2,Appartement,78,3,,,,,,2.334662,48.878463,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1326062,2023-03-21,000001,Vente,1.0,24,,RUE DE LA ROCHEFOUCAULD,5356,75009,75109,Paris 9e Arrondissement,75,,,75109000AH0040,,,141,,,,,,,,,,1,2,Appartement,77,4,,,,,,2.334662,48.878463,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1325096,2023-02-28,000001,Vente,150.0,7,,RUE DU CAMBODGE,1447,75020,75120,Paris 20e Arrondissement,75,,,75120000CE0107,,,118,,,,,,,,,,1,2,Appartement,77,3,,,,,,2.398223,48.865898,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1338792,2023-11-13,000002,Vente,500.0,43,,RUE DE SAINTONGE,8716,75003,75103,Paris 3e Arrondissement,75,,,75103000AH0060,,,141,,142,,,,,,,,2,2,Appartement,76,2,,,,,,2.363575,48.863,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1647735,2022-04-29,000001,Vente,50.0,16,,RUE SAINT ANTOINE,8490,75004,75104,Paris 4e Arrondissement,75,,,75104000AO0178,,,77,,,,,,,,,,1,2,Appartement,75,3,,,,,,2.366593,48.853968,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1646549,2022-04-07,000001,Vente,550.0,10,,RUE DU FBG SAINT DENIS,3516,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0072,,,35,,,,,,,,,,1,2,Appartement,75,3,,,,,,2.353229,48.870159,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1667459,2022-03-07,000001,Vente,200.0,20,,AV DE LA REPUBLIQUE,8158,75011,75111,Paris 11e Arrondissement,75,,,75111000AN0071,,,28,,,,,,,,,,1,2,Appartement,75,3,,,,,,2.368594,48.866203,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1339583,2023-10-01,000001,Vente,10.0,34,,RUE VIVIENNE,9893,75002,75102,Paris 2e Arrondissement,75,,,75102000AG0063,,,391,,,,,,,,,,1,2,Appartement,75,2,,,,,,2.341752,48.870724,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1665967,2022-02-09,000001,Vente,1.0,12,,RUE DE MARTIGNAC,6133,75007,75107,Paris 7e Arrondissement,75,,,75107000AX0006,,,35,,,,,,,,,,1,2,Appartement,74,3,,,,,,2.318746,48.858811,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1346674,2023-04-13,000001,Vente,1.0,13,,RUE DE LA FONTAINE AU ROI,3717,75011,75111,Paris 11e Arrondissement,75,,,75111000AC0017,,,53,,,,,,,,,,1,2,Appartement,73,2,,,,,,2.369609,48.868749,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1331603,2023-06-30,000001,Vente,1.0,37,B,AV GAMBETTA,3933,75020,75120,Paris 20e Arrondissement,75,,,75120000CA0070,,,45,,,,,,,,,,1,2,Appartement,73,3,,,,,,2.392922,48.864513,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1336231,2023-09-22,000001,Vente,1.0,39,,AV SIMON BOLIVAR,8978,75019,75119,Paris 19e Arrondissement,75,,,75119000EE0050,,,126,0.2,,,,,,,,,1,2,Appartement,72,3,,,,,,2.38094,48.875785,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1676919,2022-07-06,000001,Vente,1.0,18,,RUE DE LA GARE DE REUILLY,3955,75012,75112,Paris 12e Arrondissement,75,,,75112000CA0003,,,30,9.2,,,,,,,,,1,2,Appartement,71,2,,,,,,2.395018,48.841304,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1663548,2022-12-13,000001,Vente,1.0,32,,RUE LACROIX,5235,75017,75117,Paris 17e Arrondissement,75,,,75117000DL0008,,,61,,,,,,,,,,1,2,Appartement,70,3,,,,,,2.323152,48.890625,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1658961,2022-09-29,000001,Vente,914.69,30,,RUE DES TROIS FRERES,9462,75018,75118,Paris 18e Arrondissement,75,,,75118000BO0093,,,66,,,,,,,,,,1,2,Appartement,70,3,,,,,,2.34066,48.885058,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1345533,2023-03-02,000001,Vente,500.0,50,,BD DE LA TOUR MAUBOURG,5383,75007,75107,Paris 7e Arrondissement,75,,,75107000BZ0089,,,50,,,,,,,,,,1,2,Appartement,70,2,,,,,,2.309726,48.858958,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1678756,2022-07-26,000001,Vente,50.0,144,,AV DE MALAKOFF,5939,75016,75116,Paris 16e Arrondissement,75,,,75116000EZ0013,,,58,,,,,,,,,,1,2,Appartement,69,4,,,,,,2.284288,48.875672,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1339666,2023-12-01,000001,Vente,100.0,67,,RUE SAINT-HONORE,8635,75001,75101,Paris 1er Arrondissement,75,,,75101000AT0067,,,16,,,,,,,,,,1,2,Appartement,69,3,,,,,,2.344317,48.860807,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1644305,2022-03-01,000001,Vente,1.0,78,,RUE DE BELLEVILLE,0833,75020,75120,Paris 20e Arrondissement,75,,,75120000AC0011,,,46,,,,,,,,,,1,2,Appartement,68,4,,,,,,2.384238,48.873336,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1326451,2023-03-22,000001,Vente,314.14,9,,RUE ALEXANDRE PARODI,0159,75010,75110,Paris 10e Arrondissement,75,,,75110000BW0033,,,63,,,,,,,,,,1,2,Appartement,67,3,,,,,,2.365551,48.879581,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1650346,2022-06-09,000002,Vente,100.0,56,,BD ORNANO,6946,75018,75118,Paris 18e Arrondissement,75,,,75118000BF0038,,,30,,,,,,,,,,1,2,Appartement,66,2,,,,,,2.346765,48.895499,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1333952,2023-08-02,000001,Vente,100.0,46,,RUE DE LA MARE,6039,75020,75120,Paris 20e Arrondissement,75,,,75120000AP0010,,,95,,,,,,,,,,1,2,Appartement,65,3,,,,,,2.390439,48.871249,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1652171,2022-06-17,000001,Vente,100.0,6,,RUE DU CARDINAL MERCIER,1547,75009,75109,Paris 9e Arrondissement,75,,,75109000AB0075,,,40,,,,,,,,,,1,2,Appartement,65,2,,,,,,2.329514,48.880894,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1331027,2023-06-12,000001,Vente,1.0,96,,RUE DU FBG POISSONNIERE,3512,75010,75110,Paris 10e Arrondissement,75,,,75110000AN0068,,,46,,,,,,,,,,1,2,Appartement,65,4,,,,,,2.349483,48.878139,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1682018,2022-09-22,000001,Vente,400.0,33,,RUE SPONTINI,9059,75016,75116,Paris 16e Arrondissement,75,,,75116000EA0102,,,12,,,,,,,,,,1,2,Appartement,65,3,,,,,,2.277815,48.868489,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1642118,2022-01-10,000001,Vente,1.0,4,,RUE DE L AGENT BAILLY,0090,75009,75109,Paris 9e Arrondissement,75,,,75109000BA0088,,,63,5.2,,,,,,,,,1,2,Appartement,64,3,,,,,,2.342284,48.878501,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1334538,2023-08-11,000001,Vente,500.0,39,,RUE BOURSAULT,1214,75017,75117,Paris 17e Arrondissement,75,,,75117000CQ0047,,,67,,,,,,,,,,1,2,Appartement,63,3,,,,,,2.31894,48.884645,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1652010,2022-06-30,000001,Vente,1.0,4,,PL DU MARCHE SAINTE CATHERINE,6031,75004,75104,Paris 4e Arrondissement,75,,,75104000AN0065,,,44,,,,,,,,,,1,2,Appartement,62,3,,,,,,2.363095,48.855407,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1686006,2022-12-05,000001,Vente,1.0,55,,RUE DE SEINE,8913,75006,75106,Paris 6e Arrondissement,75,,,75106000AC0005,,,55,,,,,,,,,,1,2,Appartement,62,3,,,,,,2.337186,48.854694,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358228,2023-11-06,000001,Vente,1.0,101,,RUE DE LA GLACIERE,4201,75013,75113,Paris 13e Arrondissement,75,,,75113000EH0030,,,,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,78,2.342855,48.828224,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1675418,2022-07-01,000001,Vente,370.0,36,,BD VOLTAIRE,9907,75011,75111,Paris 11e Arrondissement,75,,,75111000AO0048,,,9,,,,,,,,,,1,2,Appartement,61,3,,,,,,2.369289,48.863838,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1654581,2022-07-22,000001,Vente,1.0,61,,RUE ALEXANDRE DUMAS,0155,75020,75120,Paris 20e Arrondissement,75,,,75120000CV0016,,,134,18.77,,,,,,,,,1,2,Appartement,61,2,,,,,,,,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1679037,2022-07-27,000001,Vente,50.0,176,,RUE DE LA CONVENTION,2300,75015,75115,Paris 15e Arrondissement,75,,,75115000BN0016,,,38,,,,,,,,,,1,2,Appartement,61,3,,,,,,2.29397,48.838178,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1330656,2023-06-20,000001,Vente,500.0,19,,RUE DE TURIN,9510,75008,75108,Paris 8e Arrondissement,75,,,75108000CD0013,,,30,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.324324,48.881539,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1647044,2022-04-21,000002,Echange,500.0,36,,QUAI DE BETHUNE,0940,75004,75104,Paris 4e Arrondissement,75,,,75104000AU0009,,,32,,,,,,,,,,1,2,Appartement,60,1,,,,,,2.356429,48.8513,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1340680,2023-12-14,000001,Vente,500.0,16,,RUE MAZAGRAN,6226,75010,75110,Paris 10e Arrondissement,75,,,75110000AW0101,,,31,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.351994,48.870707,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1340542,2023-12-28,000001,Vente,1.0,8,,CITE DUPETIT-THOUARS,2996,75003,75103,Paris 3e Arrondissement,75,,,75103000AG0070,,,31,,,,,,,,,,1,2,Appartement,60,4,,,,,,2.362564,48.865909,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1354703,2023-09-01,000001,Vente,50.0,20,,RUE DES CARMES,1554,75005,75105,Paris 5e Arrondissement,75,,,75105000BM0034,,,36,,,,,,,,,,1,2,Appartement,60,2,,,,,,2.347167,48.848701,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1649037,2022-05-12,000001,Vente,1.0,19,,RUE DE LA CHAPELLE,1769,75018,75118,Paris 18e Arrondissement,75,,,75118000CL0007,,,28,,,,,,,,,,1,2,Appartement,60,3,,,,,,2.359401,48.891625,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1670772,2022-04-29,000001,Vente,500.0,8,,PAS GUSTAVE LEPEU,4420,75011,75111,Paris 11e Arrondissement,75,,,75111000BS0230,,,15,,,,,,,,,,1,2,Appartement,59,3,,,,,,2.386816,48.856014,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1339670,2023-12-04,000001,Vente,2.0,60,,RUE DUHESME,2974,75018,75118,Paris 18e Arrondissement,75,,,75118000BH0097,,,33,,,,,,,,,,1,2,Appartement,59,3,,,,,,2.342553,48.893047,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1323045,2023-01-23,000001,Vente,762.25,80,,RUE DES RONDEAUX,8345,75020,75120,Paris 20e Arrondissement,75,,,75120000CK0048,,,1,,,,,,,,,,1,2,Appartement,59,3,,,,,,2.396254,48.864608,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1348763,2023-05-16,000002,Echange,500.0,202,,AV DU MAINE,5922,75014,75114,Paris 14e Arrondissement,75,,,75114000CJ0008,,,22,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.325208,48.830373,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1661185,2022-11-07,000001,Vente,5.0,9,,RUE ARISTIDE BRUANT,0444,75018,75118,Paris 18e Arrondissement,75,,,75118000AS0191,,,33,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.335185,48.885553,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2022-1661290,2022-11-22,000001,Vente,5.0,9,,RUE ARISTIDE BRUANT,0444,75018,75118,Paris 18e Arrondissement,75,,,75118000AS0191,,,34,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.335185,48.885553,dvf_2022_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1330113,2023-02-20,000002,Vente,500.0,5,,RUE DE NANTES,6671,75019,75119,Paris 19e Arrondissement,75,,,75119000BH0092,,,140,,,,,,,,,,1,2,Appartement,58,2,,,,,,2.382919,48.891216,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1346409,2023-03-30,000001,Vente,500.0,24,,RUE LALO,5283,75016,75116,Paris 16e Arrondissement,75,,,75116000EV0035,,,120,,,,,,,,,,1,2,Appartement,58,2,,,,,,2.279847,48.874444,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
2023-1358305,2023-10-20,000001,Vente,500.0,27,,RUE MORAND,6547,75011,75111,Paris 11e Arrondissement,75,,,75111000AE0008,,,201,,,,,,,,,,1,2,Appartement,58,3,,,,,,2.375201,48.869566,dvf_2023_75.csv,valeur_fonciere < 1 000 € (transfert symbolique)
